user_id,prediction(adopter)
457562.0,True
457607.0,True
457608.0,True
457667.0,True
457684.0,False
457691.0,False
457829.0,False
457847.0,False
457850.0,False
457859.0,False
457873.0,False
457932.0,False
457951.0,False
458015.0,False
458022.0,False
458026.0,False
458035.0,True
458069.0,False
458070.0,True
458089.0,True
458103.0,False
458141.0,True
458142.0,False
458168.0,False
458183.0,True
458186.0,False
458197.0,False
458200.0,False
458214.0,False
458266.0,False
458276.0,True
458313.0,False
458318.0,True
458381.0,False
458397.0,True
458402.0,False
458428.0,False
458451.0,False
458459.0,False
458477.0,True
458506.0,True
458569.0,True
458613.0,False
458615.0,True
458626.0,False
458643.0,False
458662.0,True
458667.0,True
458669.0,False
458671.0,False
458707.0,False
458719.0,False
458724.0,False
458753.0,False
458756.0,False
458787.0,False
458812.0,True
458876.0,True
458884.0,False
458910.0,False
458928.0,True
458970.0,True
458999.0,False
459025.0,False
459041.0,False
459072.0,True
459103.0,False
459139.0,False
459147.0,False
459160.0,False
459168.0,False
459227.0,False
459240.0,False
459286.0,True
459288.0,False
459296.0,False
459307.0,True
459314.0,False
459351.0,True
459357.0,False
459360.0,False
459373.0,False
459391.0,False
459432.0,False
459441.0,False
459455.0,False
459579.0,True
459594.0,False
459603.0,False
459604.0,False
459615.0,False
459632.0,False
459640.0,True
459671.0,False
459680.0,False
459684.0,True
459709.0,False
459713.0,False
459718.0,False
459722.0,True
459724.0,False
459758.0,True
459759.0,False
459822.0,False
459835.0,False
459837.0,False
459869.0,False
459878.0,False
459909.0,False
459911.0,False
459935.0,False
459944.0,False
459974.0,False
459993.0,False
460095.0,True
460118.0,True
460138.0,True
460175.0,True
460181.0,True
460182.0,True
460201.0,False
460217.0,True
460286.0,True
460337.0,True
460378.0,False
460380.0,False
460381.0,False
460468.0,True
460492.0,False
460522.0,False
460531.0,False
460537.0,True
460550.0,False
460562.0,False
460607.0,False
460636.0,False
460662.0,False
460669.0,True
460687.0,True
460697.0,False
460731.0,False
460740.0,False
460746.0,False
460754.0,True
460757.0,False
460767.0,True
460768.0,True
460771.0,False
460823.0,True
460833.0,False
460856.0,False
460857.0,True
460865.0,False
460877.0,True
460892.0,True
460900.0,True
460945.0,True
460947.0,False
460950.0,False
460961.0,False
460974.0,True
461011.0,False
461013.0,True
461019.0,True
461048.0,False
461059.0,True
461148.0,False
461178.0,False
461179.0,False
461199.0,False
461215.0,False
461260.0,False
461268.0,True
461278.0,True
461287.0,False
461294.0,False
461330.0,False
461333.0,True
461338.0,False
461347.0,False
461360.0,False
461365.0,False
461378.0,False
461399.0,True
461407.0,False
461448.0,True
461454.0,True
461456.0,False
461464.0,True
461468.0,False
461491.0,True
461495.0,True
461508.0,True
461518.0,False
461631.0,False
461666.0,False
461673.0,False
461675.0,False
461680.0,True
461711.0,True
461721.0,True
461743.0,True
461746.0,True
461750.0,False
461791.0,False
461810.0,False
461820.0,False
461823.0,False
461835.0,False
461861.0,True
461881.0,True
461901.0,False
461914.0,False
461963.0,False
461977.0,False
461999.0,True
462000.0,False
462012.0,False
462084.0,False
462112.0,False
462152.0,False
462169.0,True
462177.0,False
462195.0,False
462196.0,False
462200.0,True
462218.0,True
462258.0,False
462306.0,False
462320.0,False
462322.0,False
462328.0,False
462344.0,True
462373.0,False
462381.0,True
462390.0,False
462401.0,False
462432.0,False
462436.0,False
462483.0,False
462505.0,True
462528.0,False
462529.0,False
462534.0,False
462547.0,False
462565.0,False
462607.0,False
462618.0,False
462630.0,False
462662.0,True
462678.0,True
462681.0,True
462706.0,False
462739.0,False
462779.0,False
462782.0,False
462921.0,False
462930.0,False
462937.0,False
462967.0,False
462968.0,False
463033.0,False
463067.0,False
463107.0,False
463112.0,False
463113.0,False
463146.0,False
463174.0,False
463182.0,False
463190.0,True
463225.0,False
463248.0,False
463282.0,False
463288.0,True
463295.0,False
463330.0,True
463345.0,True
463363.0,False
463369.0,True
463403.0,False
463408.0,False
463409.0,False
463417.0,False
463430.0,False
463506.0,False
463507.0,True
463540.0,False
463571.0,False
463584.0,False
463621.0,True
463653.0,False
463661.0,False
463677.0,False
463691.0,False
463723.0,False
463732.0,False
463734.0,False
463736.0,True
463739.0,False
463790.0,True
463791.0,False
463828.0,False
463830.0,False
463836.0,True
463838.0,False
463858.0,False
463878.0,False
463883.0,False
463890.0,False
463933.0,False
463939.0,False
463968.0,True
464002.0,False
464030.0,False
464031.0,False
464040.0,False
464041.0,False
464054.0,False
464056.0,True
464087.0,False
464103.0,True
464151.0,False
464169.0,True
464187.0,True
464190.0,False
464195.0,False
464226.0,False
464232.0,False
464236.0,True
464247.0,False
464271.0,False
464297.0,True
464328.0,False
464356.0,True
464372.0,False
464380.0,False
464413.0,False
464446.0,True
464462.0,False
464465.0,False
464467.0,False
464476.0,False
464492.0,True
464516.0,True
464600.0,False
464650.0,False
464657.0,False
464688.0,False
464706.0,False
464740.0,True
464763.0,False
464774.0,False
464781.0,False
464813.0,False
464825.0,False
464845.0,False
464848.0,False
464882.0,False
464899.0,True
464957.0,False
464965.0,False
464974.0,False
464995.0,False
464997.0,False
465010.0,False
465011.0,False
465016.0,False
465020.0,True
465085.0,True
465106.0,False
465112.0,True
465149.0,False
465175.0,False
465178.0,True
465190.0,False
465191.0,False
465206.0,False
465208.0,False
465220.0,True
465255.0,False
465259.0,True
465260.0,False
465267.0,True
465294.0,False
465296.0,False
465389.0,False
465398.0,False
465422.0,True
465425.0,False
465453.0,False
465458.0,False
465475.0,False
465523.0,True
465549.0,False
465577.0,False
465595.0,False
465598.0,False
465600.0,False
465602.0,False
465630.0,False
465635.0,True
465662.0,True
465720.0,True
465721.0,False
465757.0,False
465804.0,False
465814.0,False
465892.0,False
465937.0,False
465950.0,False
465973.0,True
465976.0,False
466001.0,True
466018.0,False
466065.0,True
466087.0,False
466123.0,False
466129.0,False
466141.0,False
466151.0,False
466168.0,False
466202.0,False
466219.0,True
466230.0,False
466237.0,True
466249.0,True
466253.0,False
466254.0,False
466260.0,True
466286.0,False
466336.0,True
466356.0,False
466420.0,True
466422.0,True
466457.0,True
466473.0,False
466492.0,True
466501.0,True
466509.0,True
466521.0,False
466546.0,True
466579.0,False
466584.0,False
466585.0,False
466601.0,True
466642.0,False
466644.0,False
466668.0,False
466695.0,True
466798.0,True
466805.0,True
466894.0,True
466920.0,True
466922.0,False
466930.0,False
466957.0,True
466964.0,False
466978.0,False
467004.0,True
467026.0,False
467051.0,False
467088.0,False
467168.0,False
467209.0,False
467216.0,False
467217.0,True
467229.0,True
467237.0,False
467274.0,False
467275.0,False
467279.0,True
467295.0,False
467303.0,True
467305.0,True
467380.0,False
467395.0,False
467419.0,False
467428.0,False
467430.0,False
467471.0,True
467476.0,True
467486.0,False
467550.0,False
467571.0,True
467606.0,True
467609.0,True
467620.0,False
467633.0,False
467634.0,False
467650.0,False
467651.0,False
467702.0,True
467711.0,False
467713.0,False
467719.0,True
467773.0,False
467782.0,True
467797.0,False
467804.0,False
467805.0,False
467888.0,True
467890.0,False
467946.0,False
467963.0,False
468004.0,True
468038.0,False
468042.0,False
468050.0,False
468053.0,False
468056.0,False
468115.0,False
468124.0,False
468125.0,False
468149.0,False
468152.0,False
468162.0,False
468184.0,True
468193.0,False
468200.0,True
468216.0,True
468218.0,False
468247.0,False
468251.0,True
468252.0,False
468276.0,False
468308.0,False
468321.0,False
468326.0,False
468329.0,False
468350.0,False
468353.0,False
468385.0,True
468386.0,False
468402.0,False
468425.0,True
468455.0,False
468473.0,False
468478.0,False
468487.0,False
468494.0,False
468500.0,True
468516.0,True
468535.0,True
468620.0,False
468663.0,False
468674.0,False
468676.0,False
468680.0,True
468681.0,True
468689.0,False
468695.0,True
468714.0,True
468721.0,True
468725.0,True
468733.0,True
468737.0,False
468747.0,True
468781.0,True
468824.0,False
468875.0,False
468883.0,False
468893.0,False
468909.0,False
468917.0,False
468921.0,False
468939.0,False
468967.0,False
469023.0,False
469036.0,True
469049.0,False
469058.0,True
469062.0,True
469111.0,False
469119.0,False
469172.0,False
469173.0,False
469174.0,True
469238.0,True
469240.0,False
469258.0,False
469267.0,True
469268.0,True
469304.0,True
469325.0,False
469329.0,True
469351.0,False
469353.0,True
469357.0,False
469380.0,True
469385.0,False
469391.0,True
469395.0,False
469431.0,True
469484.0,False
469496.0,False
469548.0,False
469569.0,True
469570.0,True
469577.0,False
469584.0,True
469591.0,False
469595.0,True
469616.0,False
469625.0,True
469637.0,False
469638.0,False
469653.0,False
469654.0,False
469738.0,False
469741.0,False
469744.0,False
469751.0,False
469756.0,True
469828.0,False
469841.0,False
469845.0,False
469852.0,False
469901.0,False
469955.0,False
469971.0,False
469985.0,False
470011.0,False
470024.0,False
470071.0,False
470106.0,False
470112.0,True
470119.0,False
470121.0,True
470143.0,True
470145.0,False
470187.0,False
470192.0,True
470215.0,False
470222.0,True
470223.0,False
470242.0,True
470254.0,False
470261.0,True
470284.0,False
470291.0,False
470298.0,False
470316.0,False
470325.0,False
470332.0,False
470377.0,False
470380.0,True
470382.0,False
470392.0,False
470407.0,False
470414.0,False
470447.0,False
470453.0,False
470460.0,False
470466.0,True
470473.0,True
470535.0,False
470546.0,False
470547.0,False
470555.0,True
470564.0,False
470567.0,True
470576.0,False
470580.0,True
470599.0,False
470655.0,False
470669.0,True
470739.0,True
470790.0,False
470829.0,False
470838.0,False
470843.0,False
470846.0,True
470884.0,False
470904.0,True
470908.0,True
470940.0,False
470959.0,False
470968.0,True
471001.0,False
471011.0,False
471049.0,True
471087.0,True
471107.0,True
471137.0,False
471140.0,True
471163.0,False
471182.0,True
471199.0,False
471201.0,False
471230.0,True
471236.0,False
471241.0,True
471245.0,False
471303.0,False
471316.0,False
471327.0,False
471328.0,False
471357.0,True
471361.0,False
471376.0,False
471459.0,False
471491.0,True
471502.0,False
471524.0,False
471525.0,True
471534.0,True
471556.0,False
471559.0,True
471565.0,False
471571.0,False
471587.0,True
471602.0,False
471639.0,False
471641.0,False
471670.0,True
471673.0,True
471687.0,False
471745.0,False
471756.0,True
471773.0,False
471795.0,False
471801.0,False
471840.0,False
471842.0,False
471863.0,True
471872.0,False
471905.0,False
471906.0,True
471911.0,False
471913.0,False
471919.0,False
471964.0,False
472000.0,True
472017.0,False
472026.0,False
472028.0,True
472051.0,False
472054.0,False
472058.0,False
472062.0,False
472091.0,False
472143.0,True
472154.0,False
472172.0,True
472182.0,True
472212.0,False
472247.0,True
472258.0,True
472292.0,True
472310.0,False
472350.0,False
472351.0,False
472353.0,False
472362.0,True
472400.0,False
472411.0,True
472415.0,False
472442.0,False
472482.0,False
472488.0,False
472489.0,False
472491.0,True
472534.0,False
472540.0,False
472544.0,False
472559.0,False
472576.0,False
472616.0,True
472618.0,True
472633.0,False
472635.0,True
472657.0,False
472669.0,False
472674.0,False
472681.0,False
472685.0,False
472743.0,False
472775.0,True
472797.0,False
472808.0,False
472827.0,False
472930.0,False
472932.0,False
472960.0,False
472991.0,False
472994.0,True
473011.0,False
473017.0,False
473027.0,False
473040.0,False
473045.0,False
473047.0,False
473060.0,False
473063.0,False
473080.0,True
473106.0,False
473186.0,False
473208.0,False
473265.0,False
473276.0,True
473278.0,False
473309.0,False
473316.0,False
473317.0,True
473340.0,False
473349.0,True
473356.0,False
473358.0,True
473361.0,False
473367.0,False
473371.0,False
473376.0,False
473377.0,False
473427.0,True
473437.0,False
473463.0,True
473464.0,False
473522.0,False
473529.0,False
473539.0,False
473566.0,False
473576.0,False
473598.0,False
473600.0,False
473603.0,True
473607.0,False
473613.0,False
473661.0,False
473677.0,False
473698.0,False
473701.0,False
473702.0,False
473708.0,False
473723.0,False
473737.0,False
473750.0,False
473771.0,False
473787.0,False
473901.0,False
473912.0,False
473932.0,True
473966.0,False
473967.0,False
473978.0,False
473992.0,True
474012.0,False
474030.0,False
474042.0,False
474071.0,False
474101.0,False
474118.0,False
474126.0,False
474152.0,False
474166.0,False
474194.0,True
474204.0,False
474205.0,False
474218.0,False
474294.0,True
474317.0,True
474338.0,False
474339.0,False
474351.0,False
474379.0,True
474389.0,False
474427.0,False
474452.0,False
474454.0,False
474473.0,False
474527.0,True
474533.0,True
474535.0,True
474553.0,False
474555.0,False
474573.0,True
474602.0,False
474608.0,False
474642.0,False
474651.0,False
474653.0,False
474700.0,True
474708.0,False
474776.0,False
474805.0,True
474859.0,False
474919.0,False
474940.0,False
474953.0,False
474966.0,False
474984.0,False
475021.0,False
475024.0,False
475042.0,False
475070.0,False
475077.0,False
475092.0,False
475115.0,False
475118.0,True
475129.0,False
475131.0,False
475133.0,False
475135.0,False
475144.0,False
475151.0,False
475161.0,True
475175.0,True
475190.0,True
475194.0,False
475206.0,True
475217.0,False
475218.0,False
475235.0,False
475243.0,False
475255.0,True
475283.0,True
475285.0,False
475292.0,True
475329.0,True
475331.0,True
475356.0,False
475388.0,False
475392.0,False
475417.0,False
475422.0,False
475464.0,False
475467.0,False
475481.0,True
475497.0,False
475506.0,False
475513.0,False
475524.0,False
475532.0,False
475536.0,False
475544.0,True
475560.0,False
475591.0,True
475603.0,False
475605.0,False
475625.0,False
475627.0,False
475629.0,False
475718.0,False
475752.0,False
475766.0,True
475775.0,False
475801.0,False
475802.0,False
475804.0,False
475819.0,False
475824.0,False
475851.0,True
475853.0,True
475854.0,False
475859.0,False
475886.0,False
475909.0,False
475933.0,False
475938.0,False
475998.0,False
476021.0,False
476055.0,False
476072.0,False
476137.0,False
476141.0,False
476145.0,False
476163.0,False
476172.0,False
476173.0,True
476182.0,True
476196.0,True
476220.0,False
476271.0,False
476293.0,False
476295.0,False
476304.0,True
476353.0,False
476362.0,False
476378.0,False
476405.0,False
476408.0,True
476422.0,False
476424.0,False
476507.0,False
476508.0,False
476537.0,False
476559.0,False
476570.0,False
476578.0,False
476593.0,False
476610.0,False
476641.0,False
476655.0,False
476682.0,True
476684.0,False
476691.0,False
476728.0,False
476737.0,True
476762.0,False
476767.0,False
476787.0,True
476791.0,True
476804.0,False
476865.0,False
476869.0,True
476883.0,False
476900.0,False
476907.0,True
476946.0,False
476954.0,True
476957.0,True
476986.0,False
476995.0,False
477034.0,True
477048.0,True
477068.0,False
477091.0,False
477107.0,True
477108.0,True
477118.0,False
477148.0,True
477155.0,False
477205.0,True
477215.0,False
477246.0,False
477337.0,True
477347.0,False
477376.0,True
477384.0,False
477419.0,False
477420.0,True
477455.0,True
477488.0,False
477495.0,False
477535.0,False
477545.0,False
477563.0,False
477565.0,False
477606.0,False
477618.0,False
477620.0,True
477627.0,False
477647.0,False
477677.0,False
477679.0,False
477694.0,True
477730.0,False
477737.0,False
477742.0,False
477754.0,True
477756.0,False
477764.0,False
477770.0,True
477773.0,False
477777.0,False
477855.0,False
477864.0,False
477869.0,True
477874.0,True
477882.0,True
477911.0,False
477938.0,False
477950.0,False
477965.0,True
477971.0,False
477973.0,False
478022.0,True
478033.0,False
478056.0,False
478093.0,False
478132.0,False
478141.0,True
478178.0,False
478193.0,False
478217.0,False
478244.0,False
478280.0,True
478291.0,False
478373.0,False
478380.0,True
478386.0,False
478392.0,True
478404.0,False
478445.0,False
478446.0,False
478461.0,False
478469.0,False
478500.0,False
478524.0,False
478567.0,False
478573.0,False
478577.0,False
478624.0,False
478633.0,True
478651.0,False
478666.0,False
478693.0,False
478727.0,True
478749.0,True
478785.0,True
478799.0,False
478868.0,True
478883.0,False
478897.0,False
478903.0,False
478913.0,False
478939.0,True
478965.0,False
479043.0,False
479075.0,False
479089.0,True
479119.0,False
479128.0,True
479142.0,True
479151.0,False
479157.0,False
479168.0,False
479178.0,True
479180.0,True
479189.0,False
479193.0,False
479223.0,False
479250.0,False
479272.0,True
479284.0,False
479301.0,False
479306.0,True
479313.0,False
479346.0,False
479353.0,True
479366.0,False
479384.0,True
479390.0,True
479404.0,False
479437.0,False
479450.0,True
479481.0,False
479498.0,False
479515.0,True
479582.0,False
479597.0,False
479600.0,False
479614.0,False
479623.0,False
479634.0,True
479678.0,False
479690.0,False
479697.0,False
479701.0,False
479711.0,False
479751.0,True
479764.0,True
479823.0,False
479824.0,False
479830.0,False
479850.0,False
479855.0,False
479859.0,False
479901.0,False
479903.0,False
479922.0,True
479953.0,False
479956.0,True
479961.0,False
479981.0,True
480049.0,False
480051.0,False
480076.0,True
480097.0,False
480098.0,True
480102.0,False
480106.0,False
480171.0,False
480179.0,True
480190.0,False
480192.0,True
480200.0,True
480213.0,False
480227.0,False
480230.0,False
480275.0,False
480282.0,True
480288.0,False
480303.0,True
480309.0,False
480310.0,False
480350.0,True
480383.0,False
480401.0,True
480406.0,False
480411.0,False
480425.0,False
480435.0,True
480509.0,False
480552.0,False
480554.0,False
480568.0,True
480599.0,True
480607.0,False
480633.0,True
480669.0,False
480673.0,True
480678.0,False
480680.0,False
480685.0,True
480692.0,False
480696.0,False
480713.0,False
480716.0,False
480796.0,False
480822.0,False
480844.0,False
480848.0,False
480864.0,False
480870.0,False
480878.0,True
480904.0,True
480929.0,True
480934.0,False
480968.0,True
480972.0,False
480982.0,False
481030.0,False
481032.0,False
481072.0,False
481077.0,False
481119.0,False
481136.0,True
481184.0,False
481204.0,False
481242.0,True
481251.0,True
481253.0,False
481280.0,False
481295.0,False
481297.0,False
481340.0,True
481344.0,False
481347.0,False
481364.0,False
481376.0,False
481379.0,False
481397.0,False
481409.0,False
481413.0,False
481418.0,False
481437.0,False
481458.0,False
481461.0,False
481463.0,True
481466.0,False
481494.0,False
481516.0,False
481537.0,False
481546.0,False
481587.0,False
481590.0,False
481618.0,True
481623.0,False
481731.0,True
481735.0,False
481765.0,False
481782.0,False
481788.0,False
481824.0,False
481840.0,False
481854.0,False
481929.0,True
481931.0,True
481944.0,True
481958.0,False
481960.0,False
482030.0,False
482032.0,True
482082.0,False
482083.0,False
482091.0,False
482098.0,False
482100.0,False
482207.0,False
482231.0,False
482253.0,False
482257.0,False
482281.0,False
482290.0,False
482292.0,True
482335.0,False
482363.0,False
482371.0,True
482377.0,False
482378.0,False
482416.0,True
482432.0,False
482434.0,True
482443.0,False
482465.0,False
482476.0,False
482492.0,False
482502.0,False
482524.0,False
482526.0,True
482534.0,False
482541.0,False
482549.0,False
482566.0,False
482676.0,True
482681.0,False
482728.0,False
482729.0,False
482739.0,False
482814.0,False
482820.0,False
482826.0,False
482846.0,True
482889.0,False
482913.0,False
482948.0,True
482962.0,True
482968.0,False
482976.0,False
483022.0,True
483106.0,False
483108.0,False
483114.0,False
483120.0,False
483128.0,True
483141.0,False
483235.0,False
483277.0,False
483278.0,False
483286.0,True
483309.0,True
483315.0,False
483338.0,False
483343.0,False
483346.0,False
483347.0,True
483350.0,True
483352.0,True
483362.0,True
483376.0,True
483393.0,False
483417.0,True
483442.0,False
483457.0,False
483485.0,True
483500.0,True
483518.0,True
483524.0,True
483539.0,True
483545.0,False
483642.0,False
483665.0,False
483672.0,False
483704.0,False
483708.0,True
483723.0,False
483733.0,True
483744.0,False
483758.0,False
483761.0,False
483840.0,True
483854.0,False
483891.0,False
483929.0,False
483939.0,False
483944.0,False
483995.0,True
484022.0,False
484035.0,False
484081.0,False
484150.0,False
484151.0,False
484157.0,False
484187.0,True
484197.0,True
484199.0,True
484203.0,True
484293.0,False
484296.0,False
484300.0,False
484302.0,False
484315.0,False
484352.0,False
484354.0,False
484356.0,False
484366.0,False
484415.0,False
484464.0,True
484473.0,True
484493.0,False
484502.0,False
484518.0,True
484534.0,False
484586.0,False
484595.0,False
484618.0,False
484624.0,False
484639.0,False
484648.0,True
484672.0,False
484693.0,False
484773.0,False
484775.0,False
484836.0,False
484886.0,False
484893.0,False
484905.0,True
484948.0,False
484955.0,False
484959.0,False
484967.0,True
484984.0,True
485002.0,True
485038.0,False
485057.0,True
485066.0,True
485067.0,False
485073.0,False
485087.0,True
485136.0,False
485161.0,False
485203.0,False
485213.0,False
485223.0,True
485233.0,True
485256.0,False
485271.0,False
485272.0,True
485291.0,False
485335.0,True
485340.0,False
485353.0,True
485377.0,False
485382.0,False
485389.0,False
485407.0,False
485411.0,True
485457.0,False
485465.0,False
485482.0,True
485505.0,False
485568.0,True
485580.0,True
485582.0,False
485584.0,False
485672.0,False
485674.0,True
485695.0,False
485769.0,False
485776.0,False
485786.0,False
485799.0,True
485808.0,False
485811.0,True
485842.0,True
485902.0,True
485920.0,True
485930.0,False
485970.0,False
485983.0,False
485993.0,False
486029.0,False
486035.0,True
486062.0,False
486109.0,False
486137.0,False
486167.0,False
486215.0,False
486226.0,False
486278.0,False
486306.0,True
486307.0,True
486333.0,True
486371.0,False
486439.0,False
486453.0,False
486461.0,True
486462.0,False
486501.0,False
486506.0,False
486558.0,False
486559.0,False
486568.0,False
486589.0,False
486601.0,False
486687.0,False
486691.0,True
486694.0,False
486698.0,False
486717.0,True
486736.0,True
486757.0,False
486761.0,False
486768.0,False
486793.0,False
486834.0,False
486861.0,False
486863.0,True
486876.0,True
486886.0,True
486893.0,False
486916.0,False
486968.0,False
486982.0,False
487014.0,False
487036.0,True
487044.0,True
487120.0,False
487133.0,True
487159.0,False
487208.0,False
487220.0,True
487223.0,False
487299.0,False
487341.0,False
487349.0,False
487366.0,True
487380.0,False
487385.0,False
487387.0,False
487425.0,False
487475.0,False
487491.0,False
487495.0,True
487536.0,False
487540.0,True
487547.0,False
487567.0,False
487569.0,False
487570.0,True
487592.0,True
487616.0,False
487622.0,False
487629.0,False
487645.0,False
487650.0,True
487660.0,False
487674.0,False
487676.0,False
487691.0,False
487704.0,False
487707.0,False
487728.0,False
487737.0,False
487775.0,False
487778.0,True
487790.0,True
487807.0,True
487813.0,False
487851.0,True
487872.0,False
487912.0,False
487917.0,True
487918.0,False
487956.0,True
487963.0,False
487967.0,True
488055.0,False
488067.0,True
488121.0,False
488128.0,False
488133.0,False
488143.0,False
488155.0,False
488158.0,True
488166.0,False
488208.0,False
488230.0,True
488231.0,True
488237.0,False
488245.0,False
488280.0,False
488287.0,False
488323.0,False
488355.0,True
488367.0,True
488374.0,False
488417.0,False
488439.0,False
488472.0,False
488511.0,True
488514.0,False
488577.0,False
488590.0,False
488603.0,False
488634.0,True
488640.0,True
488658.0,False
488673.0,False
488682.0,False
488683.0,False
488750.0,True
488754.0,False
488795.0,False
488809.0,False
488883.0,False
488992.0,False
489006.0,False
489053.0,True
489114.0,False
489124.0,False
489140.0,False
489169.0,False
489182.0,False
489203.0,False
489209.0,False
489228.0,False
489238.0,False
489241.0,False
489287.0,False
489316.0,False
489338.0,False
489359.0,False
489364.0,False
489389.0,True
489441.0,False
489443.0,False
489471.0,False
489479.0,False
489526.0,True
489530.0,True
489582.0,False
489596.0,False
489603.0,False
489657.0,True
489674.0,False
489678.0,False
489685.0,False
489689.0,True
489691.0,False
489740.0,False
489766.0,True
489774.0,False
489825.0,False
489844.0,False
489885.0,False
489903.0,False
489910.0,False
489911.0,False
489913.0,False
489998.0,True
490049.0,False
490064.0,True
490065.0,True
490085.0,False
490102.0,True
490119.0,True
490199.0,False
490204.0,False
490205.0,True
490216.0,False
490247.0,False
490248.0,False
490315.0,False
490318.0,True
490337.0,True
490354.0,False
490365.0,True
490382.0,False
490384.0,True
490413.0,False
490441.0,False
490447.0,False
490450.0,False
490479.0,False
490491.0,False
490507.0,False
490543.0,False
490593.0,False
490601.0,False
490602.0,False
490625.0,False
490663.0,False
490731.0,True
490732.0,False
490733.0,False
490748.0,False
490757.0,False
490770.0,False
490786.0,False
490788.0,False
490789.0,False
490810.0,True
490827.0,False
490850.0,False
490862.0,True
490868.0,False
490869.0,True
490876.0,False
490888.0,False
490918.0,False
490923.0,True
490932.0,True
490978.0,True
491009.0,False
491013.0,False
491024.0,True
491059.0,False
491072.0,True
491078.0,False
491148.0,True
491152.0,False
491163.0,False
491169.0,False
491183.0,False
491218.0,False
491261.0,False
491273.0,False
491302.0,False
491304.0,True
491340.0,False
491360.0,False
491361.0,False
491366.0,False
491380.0,True
491397.0,True
491432.0,False
491442.0,False
491477.0,False
491508.0,False
491511.0,False
491515.0,True
491521.0,True
491526.0,False
491546.0,False
491565.0,False
491573.0,False
491587.0,False
491600.0,False
491608.0,False
491620.0,False
491623.0,True
491634.0,False
491638.0,False
491639.0,False
491641.0,False
491648.0,False
491661.0,True
491670.0,False
491682.0,True
491696.0,True
491701.0,True
491721.0,False
491725.0,True
491746.0,False
491748.0,True
491773.0,False
491828.0,False
491869.0,True
491884.0,True
491905.0,False
491918.0,False
491935.0,True
491938.0,False
491983.0,False
491997.0,True
491998.0,False
492015.0,False
492024.0,True
492061.0,False
492068.0,False
492137.0,False
492183.0,True
492206.0,True
492232.0,False
492258.0,True
492327.0,False
492330.0,False
492342.0,False
492413.0,False
492458.0,True
492488.0,True
492500.0,False
492521.0,True
492529.0,True
492533.0,False
492592.0,False
492600.0,False
492601.0,False
492631.0,True
492643.0,False
492650.0,False
492654.0,False
492657.0,False
492660.0,True
492675.0,False
492741.0,True
492756.0,False
492760.0,False
492781.0,False
492882.0,False
492889.0,False
492897.0,True
492899.0,False
492910.0,False
492915.0,False
492927.0,False
492941.0,False
492951.0,False
492998.0,True
493012.0,True
493036.0,True
493060.0,False
493071.0,False
493114.0,False
493116.0,False
493156.0,False
493169.0,False
493173.0,True
493189.0,False
493208.0,False
493221.0,False
493232.0,False
493282.0,True
493284.0,True
493287.0,False
493312.0,True
493317.0,False
493329.0,True
493334.0,True
493343.0,False
493374.0,False
493375.0,False
493417.0,False
493441.0,False
493456.0,True
493468.0,False
493505.0,False
493515.0,True
493571.0,False
493613.0,False
493616.0,False
493658.0,False
493665.0,False
493668.0,True
493716.0,False
493771.0,False
493813.0,True
493814.0,False
493817.0,False
493855.0,False
493857.0,False
493861.0,False
493902.0,False
493974.0,True
493978.0,True
494028.0,False
494064.0,False
494198.0,False
494295.0,False
494317.0,False
494370.0,False
494382.0,False
494412.0,False
494427.0,False
494472.0,False
494488.0,True
494500.0,False
494507.0,False
494520.0,False
494529.0,False
494533.0,True
494540.0,False
494553.0,True
494565.0,False
494588.0,False
494596.0,True
494608.0,False
494627.0,False
494649.0,False
494659.0,False
494690.0,False
494705.0,False
494726.0,True
494746.0,False
494748.0,False
494767.0,False
494810.0,False
494822.0,False
494828.0,True
494829.0,True
494846.0,False
494848.0,False
494882.0,True
494920.0,True
494940.0,False
494963.0,False
495029.0,False
495049.0,True
495053.0,False
495058.0,True
495064.0,False
495075.0,False
495099.0,False
495109.0,True
495114.0,False
495127.0,False
495220.0,True
495250.0,True
495261.0,False
495313.0,False
495319.0,False
495336.0,False
495364.0,False
495382.0,True
495418.0,False
495438.0,False
495461.0,False
495473.0,False
495512.0,False
495536.0,False
495558.0,True
495572.0,False
495609.0,False
495622.0,False
495625.0,False
495635.0,True
495642.0,True
495643.0,False
495651.0,False
495658.0,False
495667.0,True
495694.0,False
495720.0,False
495746.0,False
495789.0,False
495795.0,False
495823.0,False
495836.0,False
495858.0,True
495874.0,False
495956.0,True
495958.0,False
495968.0,True
496005.0,True
496010.0,True
496049.0,False
496087.0,True
496096.0,False
496109.0,True
496117.0,False
496118.0,False
496188.0,False
496197.0,True
496208.0,False
496215.0,True
496244.0,False
496247.0,False
496267.0,True
496270.0,False
496277.0,False
496297.0,False
496301.0,True
496327.0,False
496358.0,True
496380.0,False
496389.0,False
496394.0,False
496414.0,False
496421.0,False
496424.0,False
496454.0,False
496472.0,False
496486.0,False
496496.0,False
496519.0,True
496551.0,True
496558.0,False
496610.0,False
496622.0,False
496628.0,False
496631.0,True
496664.0,False
496688.0,False
496701.0,True
496755.0,False
496797.0,False
496825.0,False
496840.0,True
496842.0,True
496846.0,True
496848.0,True
496861.0,True
496886.0,True
496899.0,False
497020.0,True
497034.0,False
497036.0,False
497054.0,False
497067.0,True
497070.0,False
497086.0,False
497125.0,False
497135.0,False
497149.0,False
497191.0,True
497198.0,False
497201.0,False
